time_unix, id, temperature_raw, temperature_celsius, humidity_raw, humidity_percent
1695087606, 10, 26680, 27.172241, 31132, 47.503662
1695087607, 10, 26672, 27.152100, 31132, 47.503662
1695087608, 10, 26672, 27.152100, 31136, 47.509766
1695087609, 10, 26676, 27.162170, 31116, 47.479248
1695087610, 10, 26680, 27.172241, 31124, 47.491455
1695087611, 10, 26676, 27.162170, 31120, 47.485352
1695087612, 10, 26676, 27.162170, 31116, 47.479248
1695087613, 10, 26676, 27.162170, 31124, 47.491455
1695087614, 10, 26676, 27.162170, 31120, 47.485352
1695087615, 10, 26680, 27.172241, 31096, 47.448730
1695087616, 10, 26676, 27.162170, 31108, 47.467041
1695087617, 10, 26676, 27.162170, 31116, 47.479248
1695087618, 10, 26672, 27.152100, 31100, 47.454834
1695087619, 10, 26676, 27.162170, 31124, 47.491455
1695087620, 10, 26680, 27.172241, 31108, 47.467041
1695087621, 10, 26680, 27.172241, 31096, 47.448730
1695087622, 10, 26676, 27.162170, 31112, 47.473145
1695087623, 10, 26676, 27.162170, 31124, 47.491455
1695087624, 10, 26676, 27.162170, 31108, 47.467041
1695087625, 10, 26676, 27.162170, 31128, 47.497559
1695087626, 10, 26672, 27.152100, 31104, 47.460938
1695087627, 10, 26676, 27.162170, 31108, 47.467041
1695087639, 10, 26680, 27.172241, 31124, 47.491455
1695087640, 10, 26672, 27.152100, 31112, 47.473145
1695087641, 10, 26680, 27.172241, 31140, 47.515869
1695087642, 10, 26676, 27.162170, 31116, 47.479248
1695087643, 10, 26676, 27.162170, 31132, 47.503662
1695087644, 10, 26676, 27.162170, 31148, 47.528076
1695087645, 10, 26672, 27.152100, 31160, 47.546387
1695087646, 10, 26676, 27.162170, 31128, 47.497559
1695087647, 10, 26672, 27.152100, 31160, 47.546387
1695087648, 10, 26680, 27.172241, 31128, 47.497559
1695087649, 10, 26676, 27.162170, 31140, 47.515869
1695087650, 10, 26676, 27.162170, 31128, 47.497559
1695087651, 10, 26680, 27.172241, 31144, 47.521973
1695087652, 10, 26676, 27.162170, 31128, 47.497559
1695087653, 10, 26672, 27.152100, 31084, 47.430420
1695087654, 10, 26676, 27.162170, 31116, 47.479248
1695087655, 10, 26676, 27.162170, 31124, 47.491455
1695087656, 10, 26680, 27.172241, 31116, 47.479248
1695087657, 10, 26672, 27.152100, 31120, 47.485352
1695087658, 10, 26680, 27.172241, 31100, 47.454834
1695087659, 10, 26680, 27.172241, 31108, 47.467041
1695087660, 10, 26680, 27.172241, 31116, 47.479248
1695087661, 10, 26676, 27.162170, 31124, 47.491455
1695087662, 10, 26680, 27.172241, 31132, 47.503662
1695087663, 10, 26676, 27.162170, 31112, 47.473145
1695087664, 10, 26680, 27.172241, 31136, 47.509766
1695087665, 10, 26680, 27.172241, 31112, 47.473145
1695087666, 10, 26680, 27.172241, 31108, 47.467041
1695087676, 10, 26676, 27.162170, 31076, 47.418213
1695087677, 10, 26676, 27.162170, 31076, 47.418213
1695087678, 10, 26680, 27.172241, 31096, 47.448730
1695087679, 10, 26680, 27.172241, 31084, 47.430420
1695087680, 10, 26676, 27.162170, 31092, 47.442627
1695087681, 10, 26676, 27.162170, 31076, 47.418213
1695087682, 10, 26676, 27.162170, 31084, 47.430420
1695087683, 10, 26680, 27.172241, 31080, 47.424316
1695087684, 10, 26684, 27.182312, 31104, 47.460938
1695087685, 10, 26676, 27.162170, 31084, 47.430420
1695087686, 10, 26684, 27.182312, 31108, 47.467041
1695087687, 10, 26676, 27.162170, 31100, 47.454834
1695087688, 10, 26680, 27.172241, 31092, 47.442627
1695087689, 10, 26680, 27.172241, 31132, 47.503662
1695087690, 10, 26680, 27.172241, 31104, 47.460938
1695087691, 10, 26676, 27.162170, 31124, 47.491455
1695087692, 10, 26680, 27.172241, 31116, 47.479248
1695087693, 10, 26680, 27.172241, 31112, 47.473145
1695087694, 10, 26676, 27.162170, 31108, 47.467041
1695087695, 10, 26680, 27.172241, 31112, 47.473145
1695087696, 10, 26680, 27.172241, 31104, 47.460938
1695087697, 10, 26676, 27.162170, 31096, 47.448730
1695087698, 10, 26680, 27.172241, 31116, 47.479248
1695087699, 10, 26680, 27.172241, 31108, 47.467041
1695087700, 10, 26680, 27.172241, 31124, 47.491455
1695087701, 10, 26688, 27.192383, 31120, 47.485352
1695087702, 10, 26680, 27.172241, 31124, 47.491455
